Name,Alternating,Unknotting Number
12a_568,Y,[2;3]
12a_569,Y,3
12a_570,Y,2
12a_571,Y,1
12a_572,Y,2
12a_573,Y,2
12a_574,Y,4
12a_575,Y,3
12a_576,Y,3
12a_577,Y,2
12a_578,Y,2
12a_579,Y,1
12a_580,Y,[2;3]
12a_581,Y,2
12a_582,Y,2
12a_583,Y,2
12a_584,Y,2
12a_585,Y,1
12a_586,Y,[3;4]
12a_587,Y,3
12a_588,Y,1
12a_589,Y,2
12a_590,Y,3
12a_591,Y,2
12a_592,Y,[2;3]
12a_593,Y,2
12a_594,Y,2
12a_595,Y,2
12a_596,Y,2
12a_597,Y,[2;3]
12a_598,Y,2
12a_599,Y,2
12a_600,Y,[2;3]
12a_601,Y,2
12a_602,Y,2
12a_603,Y,2
12a_604,Y,1
12a_605,Y,2
12a_606,Y,1
12a_607,Y,2
12a_608,Y,1
12a_609,Y,2
12a_610,Y,[2;3]
12a_611,Y,2
12a_612,Y,2
12a_613,Y,2
12a_614,Y,1
12a_615,Y,3
12a_616,Y,[2;3]
12a_617,Y,2
12a_618,Y,2
12a_619,Y,2
12a_620,Y,2
12a_621,Y,2
12a_622,Y,2
12a_623,Y,2
12a_624,Y,2
12a_625,Y,2
12a_626,Y,1
12a_627,Y,2
12a_628,Y,2
12a_629,Y,2
12a_630,Y,2
12a_631,Y,1
12a_632,Y,2
12a_633,Y,2
12a_634,Y,[2;3]
12a_635,Y,1
12a_636,Y,[2;3]
12a_637,Y,1
12a_638,Y,2
12a_639,Y,[2;3]
12a_640,Y,2
12a_641,Y,[2;3]
12a_642,Y,2
12a_643,Y,[2;3]
12a_644,Y,2
12a_645,Y,2
12a_646,Y,1
12a_647,Y,4
12a_648,Y,3
12a_649,Y,[2;3]
12a_650,Y,2
12a_651,Y,[2;3]
12a_652,Y,2
12a_653,Y,[2;3]
12a_654,Y,2
12a_655,Y,2
12a_656,Y,1
12a_657,Y,2
12a_658,Y,2
12a_659,Y,[3;4]
12a_660,Y,3
12a_661,Y,[2;3]
12a_662,Y,1
12a_663,Y,2
12a_664,Y,3
12a_665,Y,[2;3]
12a_666,Y,2
12a_667,Y,[2;4]
12a_668,Y,[2;3]
12a_669,Y,[2;3]
12a_670,Y,1
12a_671,Y,2
12a_672,Y,2
12a_673,Y,2
12a_674,Y,2
12a_675,Y,2
12a_676,Y,2
12a_677,Y,2
12a_678,Y,2
12a_679,Y,2
12a_680,Y,[2;3]
12a_681,Y,[2;3]
12a_682,Y,2
12a_683,Y,3
12a_684,Y,[2;3]
12a_685,Y,2
12a_686,Y,[2;3]
12a_687,Y,[2;3]
12a_688,Y,2
12a_689,Y,[2;3]
12a_690,Y,2
12a_691,Y,2
12a_692,Y,[2;4]
12a_693,Y,[2;3]
12a_694,Y,3
12a_695,Y,1
12a_696,Y,1
12a_697,Y,1
12a_698,Y,2
12a_699,Y,2
12a_700,Y,2
12a_701,Y,2
12a_702,Y,[2;3]
12a_703,Y,2
12a_704,Y,2
12a_705,Y,2
12a_706,Y,[2;3]
12a_707,Y,2
12a_708,Y,2
12a_709,Y,2
12a_710,Y,2
12a_711,Y,2
12a_712,Y,2
12a_713,Y,2
12a_714,Y,2
12a_715,Y,1
12a_716,Y,3
12a_717,Y,2
12a_718,Y,2
12a_719,Y,2
12a_720,Y,2
12a_721,Y,1
12a_722,Y,4
12a_723,Y,3
12a_724,Y,3
12a_725,Y,3
12a_726,Y,3
12a_727,Y,2
12a_728,Y,2
12a_729,Y,1
12a_730,Y,[2;3]
12a_731,Y,2
12a_732,Y,1
12a_733,Y,2
12a_734,Y,2
12a_735,Y,2
12a_736,Y,1
12a_737,Y,2
12a_738,Y,2
12a_739,Y,3
12a_740,Y,2
12a_741,Y,[2;3]
12a_742,Y,2
12a_743,Y,2
12a_744,Y,1
12a_745,Y,1
12a_746,Y,2
12a_747,Y,2
12a_748,Y,2
12a_749,Y,2
12a_750,Y,3
12a_751,Y,1
12a_752,Y,2
12a_753,Y,2
12a_754,Y,2
12a_755,Y,2
12a_756,Y,2
12a_757,Y,2
12a_758,Y,2
12a_759,Y,2
12a_760,Y,2
12a_761,Y,1
12a_762,Y,[3;4]
12a_763,Y,[2;3]
12a_764,Y,[2;3]
12a_765,Y,1
12a_766,Y,1
12a_767,Y,[2;3]
12a_768,Y,2
12a_769,Y,2
12a_770,Y,1
12a_771,Y,2
12a_772,Y,2
12a_773,Y,1
12a_774,Y,1
12a_775,Y,2
12a_776,Y,2
12a_777,Y,2
12a_778,Y,2
12a_779,Y,2
12a_780,Y,3
12a_781,Y,1
12a_782,Y,2
12a_783,Y,2
12a_784,Y,[2;3]
12a_785,Y,2
12a_786,Y,2
12a_787,Y,2
12a_788,Y,2
12a_789,Y,[2;3]
12a_790,Y,2
12a_791,Y,[2;3]
12a_792,Y,2
12a_793,Y,1
12a_794,Y,[3;4]
12a_795,Y,[2;3]
12a_796,Y,[2;3]
12a_797,Y,2
12a_798,Y,[2;3]
12a_799,Y,1
12a_800,Y,[2;3]
12a_801,Y,[3;4]
12a_802,Y,2
12a_803,Y,1
12a_804,Y,2
12a_805,Y,2
12a_806,Y,2
12a_807,Y,1
12a_808,Y,2
12a_809,Y,2
12a_810,Y,2
12a_811,Y,4
12a_812,Y,[2;3]
12a_813,Y,4
12a_814,Y,[3;4]
12a_815,Y,[2;4]
12a_816,Y,[2;4]
12a_817,Y,4
12a_818,Y,2
12a_819,Y,2
12a_820,Y,2
12a_821,Y,1
12a_822,Y,3
12a_823,Y,2
12a_824,Y,[2;3]
12a_825,Y,[2;3]
12a_826,Y,[2;3]
12a_827,Y,[2;3]
12a_828,Y,[3;4]
12a_829,Y,3
12a_830,Y,2
12a_831,Y,2
12a_832,Y,3
12a_833,Y,2
12a_834,Y,2
12a_835,Y,[2;3]
12a_836,Y,2
12a_837,Y,2
12a_838,Y,4
12a_839,Y,3
12a_840,Y,3
12a_841,Y,[2;3]
12a_842,Y,2
12a_843,Y,2
12a_844,Y,2
12a_845,Y,[2;3]
12a_846,Y,2
12a_847,Y,2
12a_848,Y,2
12a_849,Y,1
12a_850,Y,2
12a_851,Y,1
12a_852,Y,2
12a_853,Y,2
12a_854,Y,2
12a_855,Y,2
12a_856,Y,2
12a_857,Y,1
12a_858,Y,1
12a_859,Y,3
12a_860,Y,2
12a_861,Y,2
12a_862,Y,[2;3]
12a_863,Y,2
12a_864,Y,1
12a_865,Y,1
12a_866,Y,2
12a_867,Y,2
12a_868,Y,2
12a_869,Y,[2;3]
12a_870,Y,2
12a_871,Y,2
12a_872,Y,2
12a_873,Y,2
12a_874,Y,2
12a_875,Y,1
12a_876,Y,4
12a_877,Y,[3;4]
12a_878,Y,[2;3]
12a_879,Y,[2;3]
12a_880,Y,[2;3]
12a_881,Y,[2;3]
12a_882,Y,2
12a_883,Y,2
12a_884,Y,2
12a_885,Y,2
12a_886,Y,[2;3]
12a_887,Y,1
12a_888,Y,1
12a_889,Y,2
12a_890,Y,2
12a_891,Y,2
12a_892,Y,2
12a_893,Y,1
12a_894,Y,2
12a_895,Y,2
12a_896,Y,[2;3]
12a_897,Y,2
12a_898,Y,[2;3]
12a_899,Y,[2;3]
12a_900,Y,[3;4]
12a_901,Y,[2;3]
12a_902,Y,2
12a_903,Y,2
12a_904,Y,2
12a_905,Y,2
12a_906,Y,2
12a_907,Y,3
12a_908,Y,2
12a_909,Y,2
12a_910,Y,2
12a_911,Y,[2;3]
12a_912,Y,[2;3]
12a_913,Y,2
12a_914,Y,2
12a_915,Y,2
12a_916,Y,[2;3]
12a_917,Y,2
12a_918,Y,2
12a_919,Y,1
12a_920,Y,2
12a_921,Y,3
12a_922,Y,2
12a_923,Y,3
12a_924,Y,2
12a_925,Y,2
12a_926,Y,2
12a_927,Y,2
12a_928,Y,1
12a_929,Y,2
12a_930,Y,3
12a_931,Y,2
12a_932,Y,2
12a_933,Y,2
12a_934,Y,2
12a_935,Y,1
12a_936,Y,2
12a_937,Y,3
12a_938,Y,[2;3]
12a_939,Y,2
12a_940,Y,[2;3]
12a_941,Y,2
12a_942,Y,2
12a_943,Y,2
12a_944,Y,1
12a_945,Y,2
12a_946,Y,3
12a_947,Y,[2;3]
12a_948,Y,2
12a_949,Y,2
12a_950,Y,2
12a_951,Y,2
12a_952,Y,3
12a_953,Y,2
12a_954,Y,1
12a_955,Y,2
12a_956,Y,2
12a_957,Y,[2;3]
12a_958,Y,2
12a_959,Y,2
12a_960,Y,2
12a_961,Y,2
12a_962,Y,2
12a_963,Y,2
12a_964,Y,2
12a_965,Y,2
12a_966,Y,1
12a_967,Y,[2;3]
12a_968,Y,2
12a_969,Y,2
12a_970,Y,2
12a_971,Y,2
12a_972,Y,2
12a_973,Y,[3;4]
12a_974,Y,[2;3]
12a_975,Y,2
12a_976,Y,1
12a_977,Y,3
12a_978,Y,[2;3]
12a_979,Y,2
12a_980,Y,2
12a_981,Y,[2;3]
12a_982,Y,2
12a_983,Y,[2;3]
12a_984,Y,3
12a_985,Y,[2;3]
12a_986,Y,2
12a_987,Y,2
12a_988,Y,[2;3]
12a_989,Y,[2;3]
12a_990,Y,2
12a_991,Y,2
12a_992,Y,2
12a_993,Y,1
12a_994,Y,2
12a_995,Y,[3;4]
12a_996,Y,[2;3]
12a_997,Y,2
12a_998,Y,1
12a_999,Y,[2;3]
12a_1000,Y,[2;3]
12a_1001,Y,2
12a_1002,Y,2
12a_1003,Y,2
12a_1004,Y,[3;4]
12a_1005,Y,1
12a_1006,Y,2
12a_1007,Y,2
12a_1008,Y,1
12a_1009,Y,[2;3]
12a_1010,Y,2
12a_1011,Y,1
12a_1012,Y,2
12a_1013,Y,2
12a_1014,Y,2
12a_1015,Y,2
12a_1016,Y,[2;3]
12a_1017,Y,[2;3]
12a_1018,Y,2
12a_1019,Y,2
12a_1020,Y,2
12a_1021,Y,2
12a_1022,Y,2
12a_1023,Y,1
12a_1024,Y,2
12a_1025,Y,2
12a_1026,Y,2
12a_1027,Y,2
12a_1028,Y,[2;3]
12a_1029,Y,2
12a_1030,Y,2
12a_1031,Y,[2;3]
12a_1032,Y,2
12a_1033,Y,2
12a_1034,Y,1
12a_1035,Y,[3;4]
12a_1036,Y,3
12a_1037,Y,[2;4]
12a_1038,Y,2
12a_1039,Y,[2;3]
12a_1040,Y,[2;3]
12a_1041,Y,2
12a_1042,Y,2
12a_1043,Y,2
12a_1044,Y,2
12a_1045,Y,2
12a_1046,Y,2
12a_1047,Y,2
12a_1048,Y,1
12a_1049,Y,2
12a_1050,Y,[2;3]
12a_1051,Y,2
12a_1052,Y,2
12a_1053,Y,2
12a_1054,Y,2
12a_1055,Y,2
12a_1056,Y,1
12a_1057,Y,2
12a_1058,Y,2
12a_1059,Y,3
12a_1060,Y,1
12a_1061,Y,2
12a_1062,Y,2
12a_1063,Y,1
12a_1064,Y,2
12a_1065,Y,2
12a_1066,Y,[2;3]
12a_1067,Y,2
12a_1068,Y,2
12a_1069,Y,2
12a_1070,Y,2
12a_1071,Y,2
12a_1072,Y,2
12a_1073,Y,2
12a_1074,Y,2
12a_1075,Y,2
12a_1076,Y,1
12a_1077,Y,2
12a_1078,Y,2
12a_1079,Y,2
12a_1080,Y,[2;3]
12a_1081,Y,1
12a_1082,Y,2
12a_1083,Y,2
12a_1084,Y,[2;3]
12a_1085,Y,[2;3]
12a_1086,Y,2
12a_1087,Y,2
12a_1088,Y,2
12a_1089,Y,[2;3]
12a_1090,Y,2
12a_1091,Y,2
12a_1092,Y,2
12a_1093,Y,2
12a_1094,Y,2
12a_1095,Y,2
12a_1096,Y,2
12a_1097,Y,[2;4]
12a_1098,Y,2
12a_1099,Y,[2;3]
12a_1100,Y,2
12a_1101,Y,2
12a_1102,Y,2
12a_1103,Y,[2;3]
12a_1104,Y,2
12a_1105,Y,2
12a_1106,Y,2
12a_1107,Y,[2;3]
12a_1108,Y,2
12a_1109,Y,[2;3]
12a_1110,Y,2
12a_1111,Y,2
12a_1112,Y,[3;4]
12a_1113,Y,[2;4]
12a_1114,Y,[3;4]
12a_1115,Y,[2;4]
12a_1116,Y,[2;4]
12a_1117,Y,2
12a_1118,Y,[2;3]
12a_1119,Y,2
12a_1120,Y,2
12a_1121,Y,2
12a_1122,Y,2
12a_1123,Y,2
12a_1124,Y,[2;3]
12a_1125,Y,2
12a_1126,Y,1
12a_1127,Y,[2;3]
12a_1128,Y,1
12a_1129,Y,1
12a_1130,Y,1
12a_1131,Y,2
12a_1132,Y,2
12a_1133,Y,2
12a_1134,Y,2
12a_1135,Y,1
12a_1136,Y,2
12a_1137,Y,2
12a_1138,Y,2
12a_1139,Y,1
12a_1140,Y,1
12a_1141,Y,2
12a_1142,Y,2
12a_1143,Y,2
12a_1144,Y,2
12a_1145,Y,2
12a_1146,Y,2
12a_1147,Y,[2;3]
12a_1148,Y,[2;3]
12a_1149,Y,2
12a_1150,Y,2
12a_1151,Y,[2;3]
12a_1152,Y,2
12a_1153,Y,2
12a_1154,Y,2
12a_1155,Y,2
12a_1156,Y,2
12a_1157,Y,3
12a_1158,Y,2
12a_1159,Y,[2;3]
12a_1160,Y,[2;3]
12a_1161,Y,2
12a_1162,Y,[2;3]
12a_1163,Y,[2;3]
12a_1164,Y,[2;4]
12a_1165,Y,[2;3]
12a_1166,Y,2
12a_1167,Y,2
12a_1168,Y,2
12a_1169,Y,1
12a_1170,Y,2
12a_1171,Y,2
12a_1172,Y,2
12a_1173,Y,2
12a_1174,Y,2
12a_1175,Y,2
12a_1176,Y,1
12a_1177,Y,2
12a_1178,Y,2
12a_1179,Y,2
12a_1180,Y,2
12a_1181,Y,2
12a_1182,Y,1
12a_1183,Y,2
12a_1184,Y,[2;3]
12a_1185,Y,2
12a_1186,Y,2
12a_1187,Y,1
12a_1188,Y,1
12a_1189,Y,2
12a_1190,Y,2
12a_1191,Y,2
12a_1192,Y,2
12a_1193,Y,2
12a_1194,Y,3
12a_1195,Y,2
12a_1196,Y,2
12a_1197,Y,2
12a_1198,Y,1
12a_1199,Y,1
12a_1200,Y,2
12a_1201,Y,2
12a_1202,Y,[2;3]
12a_1203,Y,2
12a_1204,Y,2
12a_1205,Y,[2;3]
12a_1206,Y,2
12a_1207,Y,2
12a_1208,Y,2
12a_1209,Y,2
12a_1210,Y,[2;3]
12a_1211,Y,2
12a_1212,Y,2
12a_1213,Y,2
12a_1214,Y,4
12a_1215,Y,2
12a_1216,Y,2
12a_1217,Y,1
12a_1218,Y,2
12a_1219,Y,1
12a_1220,Y,3
12a_1221,Y,2
12a_1222,Y,2
12a_1223,Y,[2;3]
12a_1224,Y,2
12a_1225,Y,2
12a_1226,Y,2
12a_1227,Y,2
12a_1228,Y,1
12a_1229,Y,2
12a_1230,Y,2
12a_1231,Y,1
12a_1232,Y,2
12a_1233,Y,2
12a_1234,Y,2
12a_1235,Y,1
12a_1236,Y,2
12a_1237,Y,2
12a_1238,Y,2
12a_1239,Y,1
12a_1240,Y,[2;3]
12a_1241,Y,2
12a_1242,Y,3
12a_1243,Y,[2;3]
12a_1244,Y,2
12a_1245,Y,1
12a_1246,Y,2
12a_1247,Y,[2;3]
12a_1248,Y,2
12a_1249,Y,1
12a_1250,Y,1
12a_1251,Y,2
12a_1252,Y,2
12a_1253,Y,2
12a_1254,Y,[2;3]
12a_1255,Y,[2;3]
12a_1256,Y,[2;3]
12a_1257,Y,2
12a_1258,Y,1
12a_1259,Y,2
12a_1260,Y,2
12a_1261,Y,2
12a_1262,Y,2
12a_1263,Y,2
12a_1264,Y,2
12a_1265,Y,2
12a_1266,Y,[2;3]
12a_1267,Y,2
12a_1268,Y,1
12a_1269,Y,[2;3]
12a_1270,Y,2
12a_1271,Y,1
12a_1272,Y,2
12a_1273,Y,1
12a_1274,Y,2
12a_1275,Y,2
12a_1276,Y,2
12a_1277,Y,2
12a_1278,Y,[2;3]
12a_1279,Y,[2;3]
12a_1280,Y,2
12a_1281,Y,[2;3]
12a_1282,Y,[2;3]
12a_1283,Y,2
12a_1284,Y,2
12a_1285,Y,[2;3]
12a_1286,Y,[2;3]
12a_1287,Y,[2;3]
12a_1288,Y,[2;3]
12n_1,N,1
12n_2,N,[1;2]
12n_3,N,[1;2]
12n_4,N,1
12n_5,N,1
12n_6,N,2
12n_7,N,1
12n_8,N,[2;3]
12n_9,N,[1;2]
12n_10,N,2
12n_11,N,[1;2]
12n_12,N,[1;2]
12n_13,N,1
12n_14,N,[1;2]
12n_15,N,2
12n_16,N,2
12n_17,N,2
12n_18,N,[1;2]
12n_19,N,[1;2]
12n_20,N,1
12n_21,N,[1;2]
12n_22,N,[1;2]
12n_23,N,1
12n_24,N,1
12n_25,N,1
12n_26,N,[1;2]
12n_27,N,2
12n_28,N,1
12n_29,N,[1;2]
12n_30,N,[1;2]
12n_31,N,1
12n_32,N,[1;2]
12n_33,N,2
12n_34,N,1
12n_35,N,1
12n_36,N,1
12n_37,N,2
12n_38,N,1
12n_39,N,1
12n_40,N,2
12n_41,N,[1;2]
12n_42,N,[1;2]
12n_43,N,[1;2]
12n_44,N,[1;2]
12n_45,N,[1;2]
12n_46,N,1
12n_47,N,[1;2]
12n_48,N,[1;2]
12n_49,N,[1;2]
12n_50,N,[1;2]
12n_51,N,[1;2]
12n_52,N,2
12n_53,N,[1;2]
12n_54,N,2
12n_55,N,2
12n_56,N,2
12n_57,N,2
12n_58,N,2
12n_59,N,3
12n_60,N,2
12n_61,N,2
12n_62,N,2
12n_63,N,2
12n_64,N,2
12n_65,N,1
12n_66,N,2
12n_67,N,3
12n_68,N,3
12n_69,N,1
12n_70,N,1
12n_71,N,[1;2]
12n_72,N,2
12n_73,N,2
12n_74,N,4
12n_75,N,[1;3]
12n_76,N,2
12n_77,N,3
12n_78,N,2
12n_79,N,1
12n_80,N,[1;2]
12n_81,N,2
12n_82,N,[1;2]
12n_83,N,2
12n_84,N,[1;3]
12n_85,N,2
12n_86,N,[1;2]
12n_87,N,[1;2]
12n_88,N,3
12n_89,N,3
12n_90,N,[2;3]
12n_91,N,4
12n_92,N,[1;3]
12n_93,N,3
12n_94,N,2
12n_95,N,2
12n_96,N,3
12n_97,N,[1;2]
12n_98,N,[2;3]
12n_99,N,2
12n_100,N,[3;4]
12n_101,N,[1;3]
12n_102,N,2
12n_103,N,3
12n_104,N,[2;3]
12n_105,N,4
12n_106,N,[1;2]
12n_107,N,3
12n_108,N,2
12n_109,N,2
12n_110,N,3
12n_111,N,[1;2]
12n_112,N,2
12n_113,N,[2;3]
12n_114,N,3
12n_115,N,[1;3]
12n_116,N,2
12n_117,N,2
12n_118,N,[1;3]
12n_119,N,2
12n_120,N,2
12n_121,N,1
12n_122,N,[1;2]
12n_123,N,2
12n_124,N,1
12n_125,N,[2;3]
12n_126,N,2
12n_127,N,[1;2]
12n_128,N,2
12n_129,N,1
12n_130,N,2
12n_131,N,[1;2]
12n_132,N,[1;2]
12n_133,N,3
12n_134,N,3
12n_135,N,[2;3]
12n_136,N,4
12n_137,N,[1;3]
12n_138,N,3
12n_139,N,[2;3]
12n_140,N,[1;3]
12n_141,N,[1;2]
12n_142,N,1
12n_143,N,2
12n_144,N,2
12n_145,N,2
12n_146,N,1
12n_147,N,3
12n_148,N,3
12n_149,N,2
12n_150,N,2
12n_151,N,2
12n_152,N,1
12n_153,N,4
12n_154,N,[1;2]
12n_155,N,2
12n_156,N,2
12n_157,N,2
12n_158,N,[1;2]
12n_159,N,[1;2]
12n_160,N,[1;2]
12n_161,N,2
12n_162,N,[1;2]
12n_163,N,3
12n_164,N,2
12n_165,N,1
12n_166,N,4
12n_167,N,[1;3]
12n_168,N,2
12n_169,N,[3;4]
12n_170,N,[1;2]
12n_171,N,2
12n_172,N,3
12n_173,N,2
12n_174,N,2
12n_175,N,2
12n_176,N,[1;2]
12n_177,N,3
12n_178,N,[1;2]
12n_179,N,2
12n_180,N,[1;2]
12n_181,N,[1;2]
12n_182,N,[1;2]
12n_183,N,2
12n_184,N,[1;2]
12n_185,N,3
12n_186,N,[2;3]
12n_187,N,4
12n_188,N,2
12n_189,N,[1;2]
12n_190,N,[2;3]
12n_191,N,3
12n_192,N,[1;3]
12n_193,N,[2;3]
12n_194,N,2
12n_195,N,[1;2]
12n_196,N,[2;3]
12n_197,N,[1;2]
12n_198,N,1
12n_199,N,2
12n_200,N,2
12n_201,N,2
12n_202,N,[2;3]
12n_203,N,[3;4]
12n_204,N,[2;3]
12n_205,N,2
12n_206,N,2
12n_207,N,3
12n_208,N,[2;3]
12n_209,N,2
12n_210,N,[1;2]
12n_211,N,2
12n_212,N,[2;3]
12n_213,N,2
12n_214,N,[1;2]
12n_215,N,2
12n_216,N,[1;3]
12n_217,N,3
12n_218,N,1
12n_219,N,2
12n_220,N,3
12n_221,N,2
12n_222,N,2
12n_223,N,2
12n_224,N,2
12n_225,N,2
12n_226,N,2
12n_227,N,2
12n_228,N,3
12n_229,N,3
12n_230,N,[1;2]
12n_231,N,1
12n_232,N,1
12n_233,N,[2;3]
12n_234,N,3
12n_235,N,[2;3]
12n_236,N,[2;3]
12n_237,N,2
12n_238,N,[1;2]
12n_239,N,[2;3]
12n_240,N,2
12n_241,N,[1;2]
12n_242,N,5
12n_243,N,4
12n_244,N,4
12n_245,N,[3;4]
12n_246,N,[1;2]
12n_247,N,2
12n_248,N,[2;3]
12n_249,N,1
12n_250,N,1
12n_251,N,3
12n_252,N,1
12n_253,N,[2;3]
12n_254,N,2
12n_255,N,1
12n_256,N,2
12n_257,N,2
12n_258,N,[1;2]
12n_259,N,[3;4]
12n_260,N,[2;3]
12n_261,N,2
12n_262,N,1
12n_263,N,1
12n_264,N,2
12n_265,N,[1;2]
12n_266,N,2
12n_267,N,2
12n_268,N,2
12n_269,N,2
12n_270,N,[2;3]
12n_271,N,1
12n_272,N,1
12n_273,N,2
12n_274,N,2
12n_275,N,1
12n_276,N,3
12n_277,N,1
12n_278,N,2
12n_279,N,1
12n_280,N,[1;2]
12n_281,N,[1;2]
12n_282,N,[1;2]
12n_283,N,2
12n_284,N,[1;2]
12n_285,N,[1;2]
12n_286,N,[1;2]
12n_287,N,[1;2]
12n_288,N,[1;2]
12n_289,N,3
12n_290,N,2
12n_291,N,[1;3]
12n_292,N,4
12n_293,N,2
12n_294,N,[2;3]
12n_295,N,[1;2]
12n_296,N,2
12n_297,N,2
12n_298,N,[1;2]
12n_299,N,2
12n_300,N,1
12n_301,N,[1;2]
12n_302,N,[1;2]
12n_303,N,2
12n_304,N,[1;3]
12n_305,N,4
12n_306,N,1
12n_307,N,[1;3]
12n_308,N,3
12n_309,N,[1;2]
12n_310,N,1
12n_311,N,1
12n_312,N,[1;2]
12n_313,N,1
12n_314,N,[1;2]
12n_315,N,[1;2]
12n_316,N,2
12n_317,N,2
12n_318,N,[1;2]
12n_319,N,2
12n_320,N,1
12n_321,N,2
12n_322,N,1
12n_323,N,[1;2]
12n_324,N,[1;2]
12n_325,N,1
12n_326,N,2
12n_327,N,2
12n_328,N,4
12n_329,N,3
12n_330,N,[1;2]
12n_331,N,2
12n_332,N,2
12n_333,N,2
12n_334,N,2
12n_335,N,2
12n_336,N,2
12n_337,N,[1;2]
12n_338,N,4
12n_339,N,2
12n_340,N,1
12n_341,N,3
12n_342,N,1
12n_343,N,1
12n_344,N,2
12n_345,N,[1;2]
12n_346,N,[1;2]
12n_347,N,1
12n_348,N,[1;2]
12n_349,N,2
12n_350,N,1
12n_351,N,[1;2]
12n_352,N,1
12n_353,N,[1;2]
12n_354,N,[1;2]
12n_355,N,2
12n_356,N,2
12n_357,N,2
12n_358,N,1
12n_359,N,[1;2]
12n_360,N,1
12n_361,N,[2;3]
12n_362,N,1
12n_363,N,[1;2]
12n_364,N,2
12n_365,N,2
12n_366,N,3
12n_367,N,[1;2]
12n_368,N,3
12n_369,N,1
12n_370,N,1
12n_371,N,1
12n_372,N,1
12n_373,N,2
12n_374,N,4
12n_375,N,2
12n_376,N,[1;2]
12n_377,N,[1;2]
12n_378,N,[1;2]
12n_379,N,2
12n_380,N,2
12n_381,N,1
12n_382,N,[1;2]
12n_383,N,[1;2]
12n_384,N,2
12n_385,N,[1;2]
12n_386,N,4
12n_387,N,3
12n_388,N,2
12n_389,N,2
12n_390,N,[1;2]
12n_391,N,2
12n_392,N,1
12n_393,N,2
12n_394,N,2
12n_395,N,2
12n_396,N,[1;2]
12n_397,N,2
12n_398,N,2
12n_399,N,[1;2]
12n_400,N,1
12n_401,N,2
12n_402,N,3
12n_403,N,2
12n_404,N,[2;3]
12n_405,N,2
12n_406,N,[3;4]
12n_407,N,2
12n_408,N,[1;2]
12n_409,N,2
12n_410,N,2
12n_411,N,[1;2]
12n_412,N,1
12n_413,N,2
12n_414,N,2
12n_415,N,[1;2]
12n_416,N,[2;3]
12n_417,N,4
12n_418,N,3
12n_419,N,3
12n_420,N,2
12n_421,N,[1;2]
12n_422,N,[1;2]
12n_423,N,2
12n_424,N,1
12n_425,N,2
12n_426,N,4
12n_427,N,2
12n_428,N,3
12n_429,N,1
12n_430,N,1
12n_431,N,[1;2]
12n_432,N,[2;3]
12n_433,N,2
12n_434,N,1
12n_435,N,1
12n_436,N,2
12n_437,N,[1;2]
12n_438,N,2
12n_439,N,[1;3]
12n_440,N,2
12n_441,N,[2;3]
12n_442,N,2
12n_443,N,[1;3]
12n_444,N,[1;2]
12n_445,N,2
12n_446,N,1
12n_447,N,1
12n_448,N,[1;2]
12n_449,N,[1;2]
12n_450,N,1
12n_451,N,2
12n_452,N,[1;2]
12n_453,N,[3;4]
12n_454,N,[1;3]
12n_455,N,2
12n_456,N,[1;2]
12n_457,N,[1;2]
12n_458,N,[1;2]
12n_459,N,2
12n_460,N,2
12n_461,N,1
12n_462,N,2
12n_463,N,[1;2]
12n_464,N,1
12n_465,N,[1;2]
12n_466,N,2
12n_467,N,1
12n_468,N,1
12n_469,N,2
12n_470,N,[1;2]
12n_471,N,[1;2]
12n_472,N,5
12n_473,N,4
12n_474,N,4
12n_475,N,[1;2]
12n_476,N,2
12n_477,N,[3;4]
12n_478,N,[1;2]
12n_479,N,[1;2]
12n_480,N,2
12n_481,N,2
12n_482,N,1
12n_483,N,1
12n_484,N,1
12n_485,N,1
12n_486,N,2
12n_487,N,1
12n_488,N,1
12n_489,N,[1;2]
12n_490,N,[1;2]
12n_491,N,[1;2]
12n_492,N,1
12n_493,N,1
12n_494,N,3
12n_495,N,2
12n_496,N,3
12n_497,N,2
12n_498,N,2
12n_499,N,1
12n_500,N,[1;2]
12n_501,N,[1;2]
12n_502,N,4
12n_503,N,3
12n_504,N,1
12n_505,N,2
12n_506,N,[1;2]
12n_507,N,[1;2]
12n_508,N,2
12n_509,N,[2;3]
12n_510,N,2
12n_511,N,1
12n_512,N,2
12n_513,N,2
12n_514,N,[1;2]
12n_515,N,2
12n_516,N,2
12n_517,N,[1;2]
12n_518,N,4
12n_519,N,[1;2]
12n_520,N,[1;2]
12n_521,N,[1;2]
12n_522,N,[1;3]
12n_523,N,[1;2]
12n_524,N,[1;3]
12n_525,N,[1;2]
12n_526,N,2
12n_527,N,[2;3]
12n_528,N,3
12n_529,N,[1;2]
12n_530,N,[1;2]
12n_531,N,[1;3]
12n_532,N,[1;2]
12n_533,N,2
12n_534,N,1
12n_535,N,1
12n_536,N,1
12n_537,N,[1;2]
12n_538,N,2
12n_539,N,[1;2]
12n_540,N,2
12n_541,N,[1;2]
12n_542,N,[1;2]
12n_543,N,2
12n_544,N,[1;2]
12n_545,N,2
12n_546,N,2
12n_547,N,1
12n_548,N,[1;2]
12n_549,N,2
12n_550,N,[1;2]
12n_551,N,2
12n_552,N,1
12n_553,N,3
12n_554,N,3
12n_555,N,3
12n_556,N,3
12n_557,N,[2;3]
12n_558,N,2
12n_559,N,2
12n_560,N,1
12n_561,N,2
