Name,Unknotting Number
13n_1724,[1;2]
13n_1725,1
13n_1726,[1;2]
13n_1727,1
13n_1728,[1;2]
13n_1729,3
13n_1730,4
13n_1731,[1;2]
13n_1732,2
13n_1733,[1;2]
13n_1734,[1;2]
13n_1735,[2;3]
13n_1736,[1;2]
13n_1737,[1;2]
13n_1738,[1;2]
13n_1739,[1;2]
13n_1740,1
13n_1741,2
13n_1742,3
13n_1743,1
13n_1744,[1;3]
13n_1745,2
13n_1746,[1;2]
13n_1747,3
13n_1748,2
13n_1749,[1;3]
13n_1750,2
13n_1751,[1;2]
13n_1752,[1;2]
13n_1753,2
13n_1754,2
13n_1755,2
13n_1756,1
13n_1757,1
13n_1758,2
13n_1759,[1;2]
13n_1760,2
13n_1761,1
13n_1762,2
13n_1763,[1;2]
13n_1764,[1;2]
13n_1765,1
13n_1766,[1;2]
13n_1767,1
13n_1768,3
13n_1769,[2;3]
13n_1770,2
13n_1771,[1;2]
13n_1772,2
13n_1773,3
13n_1774,1
13n_1775,[1;3]
13n_1776,2
13n_1777,[1;2]
13n_1778,2
13n_1779,3
13n_1780,[1;2]
13n_1781,1
13n_1782,2
13n_1783,[1;2]
13n_1784,3
13n_1785,1
13n_1786,2
13n_1787,[1;2]
13n_1788,3
13n_1789,[2;3]
13n_1790,2
13n_1791,[1;2]
13n_1792,2
13n_1793,[1;2]
13n_1794,2
13n_1795,3
13n_1796,[1;2]
13n_1797,[1;2]
13n_1798,[1;2]
13n_1799,[1;2]
13n_1800,[1;2]
13n_1801,2
13n_1802,2
13n_1803,[1;2]
13n_1804,[1;3]
13n_1805,[1;2]
13n_1806,[2;3]
13n_1807,1
13n_1808,[1;2]
13n_1809,[1;2]
13n_1810,[1;3]
13n_1811,[2;3]
13n_1812,2
13n_1813,[1;2]
13n_1814,1
13n_1815,[1;2]
13n_1816,[1;2]
13n_1817,[1;2]
13n_1818,2
13n_1819,[1;2]
13n_1820,[1;2]
13n_1821,1
13n_1822,1
13n_1823,[1;2]
13n_1824,[1;2]
13n_1825,2
13n_1826,2
13n_1827,1
13n_1828,[1;2]
13n_1829,[1;2]
13n_1830,[1;2]
13n_1831,[1;2]
13n_1832,1
13n_1833,1
13n_1834,[1;2]
13n_1835,[1;2]
13n_1836,[1;2]
13n_1837,[1;2]
13n_1838,3
13n_1839,[1;2]
13n_1840,1
13n_1841,[1;2]
13n_1842,[1;2]
13n_1843,[1;2]
13n_1844,1
13n_1845,[1;2]
13n_1846,[1;2]
13n_1847,[1;2]
13n_1848,[1;2]
13n_1849,[1;2]
13n_1850,2
13n_1851,3
13n_1852,[1;2]
13n_1853,[1;2]
13n_1854,[1;2]
13n_1855,1
13n_1856,[1;2]
13n_1857,[1;2]
13n_1858,[1;2]
13n_1859,[1;2]
13n_1860,1
13n_1861,1
13n_1862,2
13n_1863,1
13n_1864,1
13n_1865,1
13n_1866,[1;2]
13n_1867,2
13n_1868,[1;2]
13n_1869,[1;2]
13n_1870,2
13n_1871,2
13n_1872,1
13n_1873,1
13n_1874,1
13n_1875,1
13n_1876,2
13n_1877,[1;2]
13n_1878,2
13n_1879,2
13n_1880,[1;2]
13n_1881,2
13n_1882,[1;2]
13n_1883,[1;2]
13n_1884,[1;2]
13n_1885,1
13n_1886,[1;3]
13n_1887,[1;2]
13n_1888,[1;2]
13n_1889,[1;2]
13n_1890,[1;2]
13n_1891,2
13n_1892,[1;2]
13n_1893,[1;2]
13n_1894,2
13n_1895,[1;2]
13n_1896,[1;2]
13n_1897,2
13n_1898,[1;2]
13n_1899,[1;2]
13n_1900,[1;2]
13n_1901,[1;3]
13n_1902,2
13n_1903,1
13n_1904,1
13n_1905,4
13n_1906,[2;3]
13n_1907,3
13n_1908,[1;2]
13n_1909,3
13n_1910,[1;2]
13n_1911,[1;2]
13n_1912,[2;3]
13n_1913,[1;2]
13n_1914,[1;2]
13n_1915,[1;2]
13n_1916,2
13n_1917,[1;3]
13n_1918,1
13n_1919,[1;2]
13n_1920,2
13n_1921,[3;4]
13n_1922,[1;2]
13n_1923,[1;2]
13n_1924,[1;2]
13n_1925,1
13n_1926,2
13n_1927,3
13n_1928,4
13n_1929,3
13n_1930,1
13n_1931,[1;2]
13n_1932,[1;2]
13n_1933,3
13n_1934,2
13n_1935,1
13n_1936,3
13n_1937,3
13n_1938,2
13n_1939,1
13n_1940,1
13n_1941,[1;2]
13n_1942,[1;2]
13n_1943,1
13n_1944,[1;2]
13n_1945,1
13n_1946,1
13n_1947,1
13n_1948,[1;2]
13n_1949,3
13n_1950,[2;3]
13n_1951,[1;2]
13n_1952,2
13n_1953,[1;2]
13n_1954,4
13n_1955,[1;3]
13n_1956,[1;2]
13n_1957,[1;2]
13n_1958,1
13n_1959,[2;3]
13n_1960,[1;2]
13n_1961,3
13n_1962,[1;3]
13n_1963,3
13n_1964,1
13n_1965,1
13n_1966,1
13n_1967,1
13n_1968,1
13n_1969,1
13n_1970,1
13n_1971,[1;2]
13n_1972,[1;2]
13n_1973,4
13n_1974,[1;3]
13n_1975,[2;3]
13n_1976,3
13n_1977,[3;4]
13n_1978,2
13n_1979,[1;2]
13n_1980,2
13n_1981,2
13n_1982,1
13n_1983,[1;2]
13n_1984,1
13n_1985,[1;2]
13n_1986,[2;3]
13n_1987,[3;4]
13n_1988,[1;3]
13n_1989,[1;2]
13n_1990,1
13n_1991,[1;2]
13n_1992,[1;3]
13n_1993,2
13n_1994,[1;2]
13n_1995,[1;2]
13n_1996,3
13n_1997,1
13n_1998,3
13n_1999,[1;2]
13n_2000,[1;2]
13n_2001,[2;3]
13n_2002,2
13n_2003,[1;2]
13n_2004,[1;2]
13n_2005,[1;2]
13n_2006,[1;2]
13n_2007,2
13n_2008,[1;3]
13n_2009,[2;3]
13n_2010,1
13n_2011,2
13n_2012,[1;2]
13n_2013,2
13n_2014,[1;2]
13n_2015,[1;2]
13n_2016,4
13n_2017,3
13n_2018,2
13n_2019,4
13n_2020,[1;2]
13n_2021,1
13n_2022,[1;3]
13n_2023,3
13n_2024,[1;3]
13n_2025,[1;2]
13n_2026,2
13n_2027,[1;2]
13n_2028,[1;2]
13n_2029,[1;2]
13n_2030,2
13n_2031,4
13n_2032,1
13n_2033,[1;2]
13n_2034,[1;3]
13n_2035,1
13n_2036,[1;2]
13n_2037,[1;2]
13n_2038,3
13n_2039,[1;2]
13n_2040,2
13n_2041,[1;2]
13n_2042,[1;2]
13n_2043,1
13n_2044,[1;2]
13n_2045,[1;2]
13n_2046,2
13n_2047,[1;3]
13n_2048,3
13n_2049,2
13n_2050,[1;2]
13n_2051,[1;2]
13n_2052,[1;2]
13n_2053,1
13n_2054,2
13n_2055,[1;2]
13n_2056,1
13n_2057,1
13n_2058,[1;2]
13n_2059,2
13n_2060,[1;2]
13n_2061,[2;3]
13n_2062,[3;4]
13n_2063,1
13n_2064,[1;3]
13n_2065,[2;3]
13n_2066,[1;2]
13n_2067,1
13n_2068,[1;2]
13n_2069,[1;2]
13n_2070,1
13n_2071,[1;2]
13n_2072,[1;2]
13n_2073,1
13n_2074,2
13n_2075,2
13n_2076,[1;2]
13n_2077,2
13n_2078,[1;2]
13n_2079,[1;2]
13n_2080,[1;2]
13n_2081,[1;2]
13n_2082,[1;2]
13n_2083,[1;2]
13n_2084,1
13n_2085,[1;2]
13n_2086,[1;2]
13n_2087,[1;3]
13n_2088,[1;2]
13n_2089,[2;3]
13n_2090,[1;2]
13n_2091,[1;2]
13n_2092,[2;3]
13n_2093,[1;3]
13n_2094,[1;2]
13n_2095,2
13n_2096,[1;2]
13n_2097,[1;2]
13n_2098,[1;2]
13n_2099,2
13n_2100,[1;2]
13n_2101,2
13n_2102,3
13n_2103,1
13n_2104,[2;3]
13n_2105,[1;3]
13n_2106,2
13n_2107,[1;2]
13n_2108,[1;2]
13n_2109,2
13n_2110,3
13n_2111,2
13n_2112,1
13n_2113,3
13n_2114,3
13n_2115,[1;2]
13n_2116,1
13n_2117,[1;2]
13n_2118,[1;2]
13n_2119,[1;2]
13n_2120,2
13n_2121,[2;3]
13n_2122,[1;2]
13n_2123,[2;3]
13n_2124,[1;2]
13n_2125,[2;3]
13n_2126,2
13n_2127,[1;2]
13n_2128,2
13n_2129,[1;2]
13n_2130,3
13n_2131,[2;3]
13n_2132,3
13n_2133,[2;3]
13n_2134,[1;2]
13n_2135,[1;3]
13n_2136,2
13n_2137,1
13n_2138,[1;2]
13n_2139,[1;2]
13n_2140,[1;2]
13n_2141,2
13n_2142,2
13n_2143,[1;2]
13n_2144,3
13n_2145,[1;2]
13n_2146,2
13n_2147,1
13n_2148,[1;2]
13n_2149,1
13n_2150,1
13n_2151,1
13n_2152,1
13n_2153,[1;3]
13n_2154,2
13n_2155,[1;2]
13n_2156,[1;2]
13n_2157,2
13n_2158,[1;2]
13n_2159,[2;3]
13n_2160,[1;2]
13n_2161,[1;2]
13n_2162,[1;2]
13n_2163,2
13n_2164,[1;2]
13n_2165,[1;2]
13n_2166,3
13n_2167,2
13n_2168,[1;2]
13n_2169,[1;2]
13n_2170,[1;2]
13n_2171,3
13n_2172,2
13n_2173,[1;2]
13n_2174,1
13n_2175,[1;2]
13n_2176,[1;2]
13n_2177,[1;2]
13n_2178,[2;3]
13n_2179,3
13n_2180,1
13n_2181,[1;3]
13n_2182,[1;3]
13n_2183,2
13n_2184,[1;2]
13n_2185,[1;2]
13n_2186,1
13n_2187,[1;2]
13n_2188,1
13n_2189,[1;2]
13n_2190,[2;3]
13n_2191,1
13n_2192,4
13n_2193,1
13n_2194,2
13n_2195,[2;3]
13n_2196,3
13n_2197,2
13n_2198,[1;2]
13n_2199,[1;2]
13n_2200,3
13n_2201,1
13n_2202,[1;3]
13n_2203,2
13n_2204,3
13n_2205,1
13n_2206,1
13n_2207,[1;2]
13n_2208,[1;2]
13n_2209,[1;2]
13n_2210,[1;2]
13n_2211,2
13n_2212,[1;3]
13n_2213,2
13n_2214,[1;2]
13n_2215,[1;2]
13n_2216,[1;2]
13n_2217,1
13n_2218,[1;2]
13n_2219,3
13n_2220,2
13n_2221,[1;2]
13n_2222,[1;2]
13n_2223,1
13n_2224,1
13n_2225,1
13n_2226,1
13n_2227,[1;2]
13n_2228,[1;2]
13n_2229,[1;2]
13n_2230,[1;2]
13n_2231,[1;2]
13n_2232,1
13n_2233,[1;2]
13n_2234,3
13n_2235,2
13n_2236,[1;2]
13n_2237,1
13n_2238,[1;2]
13n_2239,2
13n_2240,[1;2]
13n_2241,[1;2]
13n_2242,2
13n_2243,[1;2]
13n_2244,1
13n_2245,[1;3]
13n_2246,[1;2]
13n_2247,[1;2]
13n_2248,[1;2]
13n_2249,[1;2]
13n_2250,1
13n_2251,[1;3]
13n_2252,[2;3]
13n_2253,[2;3]
13n_2254,[1;2]
13n_2255,[1;2]
13n_2256,[1;2]
13n_2257,[1;2]
13n_2258,1
13n_2259,2
13n_2260,2
13n_2261,[1;2]
13n_2262,[1;2]
13n_2263,[1;2]
13n_2264,[1;2]
13n_2265,[1;2]
13n_2266,[1;2]
13n_2267,1
13n_2268,[1;2]
13n_2269,[1;2]
13n_2270,2
13n_2271,[2;3]
13n_2272,2
13n_2273,[1;2]
13n_2274,[1;2]
13n_2275,[1;2]
13n_2276,[1;2]
13n_2277,1
13n_2278,1
13n_2279,[1;2]
13n_2280,[1;2]
13n_2281,3
13n_2282,[1;2]
13n_2283,1
13n_2284,1
13n_2285,[1;2]
13n_2286,[1;2]
13n_2287,[2;3]
13n_2288,2
13n_2289,2
13n_2290,[1;2]
13n_2291,[1;2]
13n_2292,2
13n_2293,[1;2]
13n_2294,2
13n_2295,[1;3]
13n_2296,[1;2]
13n_2297,[1;3]
13n_2298,3
13n_2299,[1;3]
13n_2300,[1;2]
13n_2301,[1;2]
13n_2302,2
13n_2303,[1;3]
13n_2304,1
13n_2305,[2;3]
13n_2306,3
13n_2307,4
13n_2308,1
13n_2309,[2;3]
13n_2310,[1;3]
13n_2311,[1;2]
13n_2312,2
13n_2313,[1;2]
13n_2314,[1;2]
13n_2315,[1;2]
13n_2316,[1;2]
13n_2317,2
13n_2318,[3;4]
13n_2319,[1;2]
13n_2320,2
13n_2321,[1;2]
13n_2322,[1;2]
13n_2323,[1;2]
13n_2324,[1;2]
13n_2325,1
13n_2326,[1;2]
13n_2327,1
13n_2328,[1;2]
13n_2329,[1;2]
13n_2330,[1;2]
13n_2331,[1;2]
13n_2332,[1;2]
13n_2333,[1;2]
13n_2334,2
13n_2335,[2;3]
13n_2336,[1;2]
13n_2337,1
13n_2338,1
13n_2339,[1;2]
13n_2340,1
13n_2341,1
13n_2342,[1;2]
13n_2343,[1;2]
13n_2344,[1;2]
13n_2345,[2;3]
13n_2346,[2;3]
13n_2347,[1;2]
13n_2348,1
13n_2349,1
13n_2350,1
13n_2351,1
13n_2352,1
13n_2353,2
13n_2354,4
13n_2355,2
13n_2356,3
13n_2357,2
13n_2358,3
13n_2359,[1;2]
13n_2360,[1;2]
13n_2361,[1;2]
13n_2362,[2;3]
13n_2363,[1;2]
13n_2364,3
13n_2365,2
13n_2366,[1;2]
13n_2367,[1;2]
13n_2368,3
13n_2369,2
13n_2370,[1;2]
13n_2371,2
13n_2372,[1;2]
13n_2373,[1;2]
13n_2374,3
13n_2375,2
13n_2376,[1;2]
13n_2377,[1;2]
13n_2378,[1;3]
13n_2379,[2;3]
13n_2380,[1;2]
13n_2381,[1;3]
13n_2382,[1;3]
13n_2383,[1;3]
13n_2384,[1;2]
13n_2385,2
13n_2386,[1;2]
13n_2387,[1;2]
13n_2388,[1;2]
13n_2389,[1;2]
13n_2390,4
13n_2391,3
13n_2392,3
13n_2393,[2;3]
13n_2394,3
13n_2395,2
13n_2396,[1;2]
13n_2397,2
13n_2398,[1;2]
13n_2399,2
13n_2400,[1;2]
13n_2401,[1;2]
13n_2402,2
13n_2403,2
13n_2404,3
13n_2405,5
13n_2406,3
13n_2407,[2;3]
13n_2408,[1;3]
13n_2409,4
13n_2410,[1;3]
13n_2411,[1;3]
13n_2412,[2;3]
13n_2413,[2;3]
13n_2414,[1;3]
13n_2415,[1;2]
13n_2416,[1;2]
13n_2417,3
13n_2418,2
13n_2419,2
13n_2420,3
13n_2421,[1;2]
13n_2422,2
13n_2423,[2;3]
13n_2424,[1;2]
13n_2425,1
13n_2426,[1;2]
13n_2427,[1;2]
13n_2428,3
13n_2429,[1;2]
13n_2430,[1;2]
13n_2431,[1;2]
13n_2432,[1;2]
13n_2433,1
13n_2434,2
13n_2435,[1;2]
13n_2436,[1;2]
13n_2437,3
13n_2438,1
13n_2439,1
13n_2440,[1;2]
13n_2441,[1;2]
13n_2442,[2;3]
13n_2443,2
13n_2444,[1;2]
13n_2445,[1;2]
13n_2446,[1;2]
13n_2447,1
13n_2448,[1;2]
13n_2449,2
13n_2450,2
13n_2451,[1;2]
13n_2452,3
13n_2453,[1;2]
13n_2454,[1;2]
13n_2455,[1;2]
13n_2456,[1;2]
13n_2457,[1;2]
13n_2458,[1;2]
13n_2459,[1;2]
13n_2460,2
13n_2461,2
13n_2462,2
13n_2463,[1;2]
13n_2464,[1;2]
13n_2465,3
13n_2466,[1;2]
13n_2467,[1;2]
13n_2468,2
13n_2469,[1;2]
13n_2470,2
13n_2471,[1;2]
13n_2472,[1;3]
13n_2473,[1;2]
13n_2474,[2;3]
13n_2475,[1;2]
13n_2476,1
13n_2477,[1;2]
13n_2478,[1;2]
13n_2479,2
13n_2480,[1;2]
13n_2481,[2;3]
13n_2482,[1;3]
13n_2483,1
13n_2484,1
13n_2485,[1;2]
13n_2486,[1;3]
13n_2487,[1;2]
13n_2488,[1;2]
13n_2489,[1;2]
13n_2490,2
13n_2491,2
13n_2492,3
13n_2493,[1;2]
13n_2494,[1;3]
13n_2495,[1;2]
13n_2496,[1;3]
13n_2497,[1;2]
13n_2498,[1;3]
13n_2499,[1;2]
13n_2500,[1;2]
13n_2501,2
13n_2502,[1;3]
13n_2503,[1;2]
13n_2504,[1;2]
13n_2505,[1;2]
13n_2506,[1;2]
13n_2507,[1;2]
13n_2508,1
13n_2509,[1;2]
13n_2510,[1;2]
13n_2511,[1;2]
13n_2512,[1;2]
13n_2513,[1;3]
13n_2514,3
13n_2515,[1;2]
13n_2516,[1;2]
13n_2517,[1;2]
13n_2518,[2;3]
13n_2519,[1;2]
13n_2520,[1;2]
13n_2521,1
13n_2522,[1;2]
13n_2523,[1;2]
13n_2524,[1;2]
13n_2525,[1;2]
13n_2526,[2;3]
13n_2527,[1;2]
13n_2528,1
13n_2529,1
13n_2530,[1;2]
13n_2531,[1;2]
13n_2532,2
13n_2533,[1;2]
13n_2534,[1;2]
13n_2535,1
13n_2536,[1;2]
13n_2537,[1;2]
13n_2538,1
13n_2539,1
13n_2540,2
13n_2541,[1;2]
13n_2542,[1;3]
13n_2543,1
13n_2544,2
13n_2545,2
13n_2546,[1;3]
13n_2547,1
13n_2548,[1;3]
13n_2549,[1;2]
13n_2550,[2;3]
13n_2551,[1;2]
13n_2552,[1;2]
13n_2553,[1;2]
13n_2554,[1;2]
13n_2555,2
13n_2556,[2;3]
13n_2557,2
13n_2558,[1;2]
13n_2559,[1;2]
13n_2560,2
13n_2561,3
13n_2562,[1;3]
13n_2563,2
13n_2564,[1;2]
13n_2565,3
13n_2566,[2;3]
13n_2567,[1;2]
13n_2568,[1;2]
13n_2569,2
13n_2570,[1;2]
13n_2571,1
13n_2572,[1;2]
13n_2573,[1;2]
13n_2574,[1;2]
13n_2575,[1;2]
13n_2576,2
13n_2577,[1;3]
13n_2578,3
13n_2579,[1;2]
13n_2580,[2;3]
13n_2581,3
13n_2582,[1;2]
13n_2583,[1;2]
13n_2584,2
13n_2585,[1;2]
13n_2586,[2;3]
13n_2587,2
13n_2588,[1;2]
13n_2589,[1;3]
13n_2590,1
13n_2591,[1;2]
13n_2592,[1;2]
13n_2593,[1;2]
13n_2594,[1;3]
13n_2595,[2;3]
13n_2596,[1;2]
13n_2597,1
13n_2598,[1;2]
13n_2599,[1;2]
13n_2600,[1;3]
13n_2601,3
13n_2602,[1;2]
13n_2603,[1;2]
13n_2604,2
13n_2605,[2;3]
13n_2606,2
13n_2607,2
13n_2608,3
13n_2609,2
13n_2610,1
13n_2611,[1;2]
13n_2612,[1;2]
13n_2613,[1;3]
13n_2614,[1;2]
13n_2615,1
13n_2616,[1;2]
13n_2617,1
13n_2618,1
13n_2619,[1;2]
13n_2620,[1;2]
13n_2621,2
13n_2622,[1;2]
13n_2623,[1;2]
13n_2624,[1;2]
13n_2625,[1;2]
13n_2626,[1;2]
13n_2627,2
13n_2628,2
13n_2629,1
13n_2630,[1;2]
13n_2631,[1;2]
13n_2632,[1;2]
13n_2633,[1;2]
13n_2634,[1;2]
13n_2635,1
13n_2636,1
13n_2637,[1;2]
13n_2638,[1;2]
13n_2639,[1;3]
13n_2640,[1;3]
13n_2641,[1;2]
13n_2642,[1;2]
13n_2643,1
13n_2644,[2;3]
13n_2645,[1;2]
13n_2646,[1;2]
13n_2647,[1;3]
13n_2648,[1;2]
13n_2649,[2;3]
13n_2650,1
13n_2651,[1;2]
13n_2652,[1;2]
13n_2653,1
13n_2654,[1;2]
13n_2655,1
13n_2656,[1;2]
13n_2657,[2;3]
13n_2658,[1;2]
13n_2659,[1;2]
13n_2660,1
13n_2661,[1;2]
13n_2662,[1;2]
13n_2663,[1;2]
13n_2664,[1;2]
13n_2665,2
13n_2666,2
13n_2667,[1;2]
13n_2668,[1;2]
13n_2669,[1;3]
13n_2670,1
13n_2671,1
13n_2672,[2;3]
13n_2673,[2;3]
13n_2674,[2;3]
13n_2675,[1;2]
13n_2676,[1;2]
13n_2677,[2;3]
13n_2678,2
13n_2679,1
13n_2680,[1;2]
13n_2681,[1;2]
13n_2682,[1;2]
13n_2683,[1;2]
13n_2684,[1;2]
13n_2685,2
13n_2686,[1;2]
13n_2687,[1;2]
13n_2688,[1;3]
13n_2689,[1;2]
13n_2690,[1;2]
13n_2691,[2;3]
13n_2692,1
13n_2693,1
13n_2694,[1;2]
13n_2695,[1;2]
13n_2696,[1;2]
13n_2697,[2;3]
13n_2698,2
13n_2699,2
13n_2700,[1;2]
13n_2701,[1;2]
13n_2702,[1;2]
13n_2703,[1;2]
13n_2704,1
13n_2705,1
13n_2706,1
13n_2707,[1;2]
13n_2708,4
13n_2709,[3;4]
13n_2710,4
13n_2711,3
13n_2712,[1;2]
13n_2713,[1;2]
13n_2714,4
13n_2715,[1;2]
13n_2716,[1;2]
13n_2717,2
13n_2718,[1;2]
13n_2719,[1;2]
13n_2720,[1;2]
13n_2721,[2;3]
13n_2722,[1;2]
13n_2723,[1;2]
13n_2724,1
13n_2725,4
13n_2726,3
13n_2727,[1;2]
13n_2728,[1;2]
13n_2729,[1;2]
13n_2730,[1;2]
13n_2731,[2;3]
13n_2732,3
13n_2733,2
13n_2734,[1;2]
13n_2735,[1;2]
13n_2736,2
13n_2737,2
13n_2738,[2;3]
13n_2739,[1;2]
13n_2740,2
13n_2741,[1;2]
13n_2742,[1;2]
13n_2743,1
13n_2744,[1;2]
13n_2745,[1;3]
13n_2746,[1;2]
13n_2747,[1;2]
13n_2748,[1;2]
13n_2749,[1;2]
13n_2750,1
13n_2751,[1;2]
13n_2752,1
13n_2753,[1;2]
13n_2754,1
13n_2755,1
13n_2756,[3;4]
13n_2757,[1;2]
13n_2758,[1;3]
13n_2759,[1;2]
13n_2760,[1;2]
13n_2761,1
13n_2762,[1;2]
13n_2763,[1;2]
13n_2764,[1;2]
13n_2765,[1;2]
13n_2766,1
13n_2767,[1;3]
13n_2768,[1;2]
13n_2769,[1;2]
13n_2770,2
13n_2771,[1;2]
13n_2772,[1;2]
13n_2773,[1;2]
13n_2774,[1;2]
13n_2775,[1;2]
13n_2776,1
13n_2777,[1;2]
13n_2778,[1;2]
13n_2779,[2;3]
13n_2780,[1;2]
13n_2781,[1;2]
13n_2782,[1;2]
13n_2783,1
13n_2784,[1;2]
13n_2785,[2;3]
13n_2786,1
13n_2787,[1;2]
13n_2788,[1;2]
13n_2789,2
13n_2790,[3;4]
13n_2791,[1;3]
13n_2792,[1;2]
13n_2793,[1;2]
13n_2794,[1;2]
13n_2795,[1;2]
13n_2796,[1;2]
13n_2797,[1;3]
13n_2798,[1;2]
13n_2799,1
13n_2800,[1;2]
13n_2801,[1;3]
13n_2802,1
13n_2803,3
13n_2804,2
13n_2805,[1;2]
13n_2806,[1;2]
13n_2807,[1;2]
13n_2808,[1;3]
13n_2809,[2;3]
13n_2810,[2;3]
13n_2811,2
13n_2812,[1;2]
13n_2813,2
13n_2814,2
13n_2815,1
13n_2816,[1;2]
13n_2817,1
13n_2818,3
13n_2819,2
13n_2820,[1;2]
13n_2821,[1;2]
13n_2822,1
13n_2823,[1;2]
13n_2824,2
13n_2825,[1;2]
13n_2826,2
13n_2827,[1;2]
13n_2828,[1;2]
13n_2829,[1;2]
13n_2830,2
13n_2831,1
13n_2832,[1;2]
13n_2833,[2;3]
13n_2834,[1;2]
13n_2835,1
13n_2836,[1;2]
13n_2837,[1;2]
13n_2838,[1;2]
13n_2839,1
13n_2840,[1;2]
13n_2841,[1;2]
13n_2842,[1;2]
13n_2843,[1;2]
13n_2844,[1;2]
13n_2845,2
13n_2846,[1;3]
13n_2847,[1;2]
13n_2848,3
13n_2849,[2;3]
13n_2850,[1;2]
13n_2851,[1;2]
13n_2852,[1;2]
13n_2853,[1;2]
13n_2854,2
13n_2855,[1;2]
13n_2856,2
13n_2857,[1;2]
13n_2858,2
13n_2859,2
13n_2860,[1;2]
13n_2861,[1;2]
13n_2862,2
13n_2863,[1;2]
13n_2864,[1;2]
13n_2865,[1;2]
13n_2866,1
13n_2867,1
13n_2868,[1;2]
13n_2869,[1;2]
13n_2870,[1;2]
13n_2871,[1;2]
13n_2872,[1;2]
13n_2873,1
13n_2874,1
13n_2875,[1;2]
13n_2876,1
13n_2877,1
13n_2878,[1;2]
13n_2879,2
13n_2880,[1;2]
13n_2881,2
13n_2882,2
13n_2883,[1;2]
13n_2884,2
13n_2885,1
13n_2886,3
13n_2887,[1;2]
13n_2888,[1;2]
13n_2889,[1;2]
13n_2890,[1;2]
13n_2891,[1;2]
13n_2892,[1;2]
13n_2893,1
13n_2894,1
13n_2895,[1;2]
13n_2896,3
13n_2897,4
13n_2898,[2;3]
13n_2899,3
13n_2900,[2;3]
13n_2901,3
13n_2902,[1;2]
13n_2903,[3;4]
13n_2904,[2;3]
13n_2905,[1;2]
13n_2906,[2;3]
13n_2907,[2;3]
13n_2908,[1;2]
13n_2909,3
13n_2910,[1;2]
13n_2911,[2;3]
13n_2912,2
13n_2913,2
13n_2914,[1;2]
13n_2915,[1;2]
13n_2916,2
13n_2917,3
13n_2918,4
13n_2919,[1;2]
13n_2920,4
13n_2921,3
13n_2922,2
13n_2923,[1;2]
13n_2924,[1;2]
13n_2925,[1;2]
13n_2926,[1;2]
13n_2927,[1;2]
13n_2928,[1;3]
13n_2929,[1;3]
13n_2930,[1;3]
13n_2931,[1;2]
13n_2932,[1;2]
13n_2933,[1;3]
13n_2934,[1;2]
13n_2935,[2;3]
13n_2936,[1;2]
13n_2937,[1;2]
13n_2938,[1;3]
13n_2939,[2;3]
13n_2940,[1;2]
13n_2941,4
13n_2942,[1;2]
13n_2943,[1;2]
13n_2944,3
13n_2945,[1;2]
13n_2946,1
13n_2947,2
13n_2948,[1;3]
13n_2949,[1;2]
13n_2950,[1;2]
13n_2951,[1;3]
13n_2952,2
13n_2953,[1;2]
13n_2954,[1;2]
13n_2955,[1;2]
13n_2956,[1;3]
13n_2957,1
13n_2958,3
13n_2959,4
13n_2960,[1;2]
13n_2961,2
13n_2962,[3;4]
13n_2963,2
13n_2964,[1;2]
13n_2965,[1;3]
13n_2966,[1;4]
13n_2967,[1;2]
13n_2968,[1;2]
13n_2969,[1;3]
13n_2970,1
13n_2971,1
13n_2972,3
13n_2973,2
13n_2974,[1;4]
13n_2975,[1;3]
13n_2976,[1;3]
13n_2977,[1;3]
13n_2978,3
13n_2979,1
13n_2980,[1;2]
13n_2981,[1;2]
13n_2982,2
13n_2983,2
13n_2984,1
13n_2985,1
13n_2986,1
13n_2987,3
13n_2988,4
13n_2989,[1;3]
13n_2990,[2;3]
13n_2991,[1;3]
13n_2992,[1;2]
13n_2993,2
13n_2994,[1;2]
13n_2995,[1;2]
13n_2996,[1;2]
13n_2997,[1;2]
13n_2998,2
13n_2999,4
13n_3000,3
13n_3001,2
13n_3002,[1;2]
13n_3003,3
13n_3004,[2;3]
13n_3005,[2;3]
13n_3006,3
13n_3007,3
13n_3008,3
13n_3009,[1;2]
13n_3010,[2;3]
13n_3011,2
13n_3012,3
13n_3013,[1;2]
13n_3014,1
13n_3015,[2;3]
13n_3016,[1;2]
13n_3017,1
13n_3018,[1;2]
13n_3019,3
13n_3020,3
13n_3021,[2;3]
13n_3022,3
13n_3023,[1;2]
13n_3024,1
13n_3025,2
13n_3026,3
13n_3027,[1;2]
13n_3028,[1;3]
13n_3029,[2;3]
13n_3030,[2;3]
13n_3031,[1;2]
13n_3032,[1;2]
13n_3033,[2;3]
13n_3034,3
13n_3035,1
13n_3036,[1;2]
13n_3037,3
13n_3038,[2;3]
13n_3039,[1;3]
13n_3040,1
13n_3041,1
13n_3042,[2;3]
13n_3043,1
13n_3044,1
13n_3045,[1;2]
13n_3046,[1;2]
13n_3047,1
13n_3048,[2;3]
13n_3049,[1;2]
13n_3050,[1;2]
13n_3051,[1;2]
13n_3052,2
13n_3053,3
13n_3054,4
13n_3055,2
13n_3056,[1;2]
13n_3057,[1;2]
13n_3058,1
13n_3059,1
13n_3060,[2;3]
13n_3061,3
13n_3062,[1;2]
13n_3063,[1;2]
13n_3064,2
13n_3065,[1;2]
13n_3066,2
